tick,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure_pa,temperature_c,latitude,longitude,gps_altitude,unix_time,milliseconds,satellites,baro_altitude,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,p_diag_0,p_diag_1,p_diag_2,p_diag_3,p_diag_4,p_diag_5,p_diag_6,p_diag_7,p_diag_8,flags,battery_v,state,relay,last_command
75901,0,2.5,0,0,0,0,20,5,-40,70257.265625,25,0,0,0,0,0,0,3197.751953125,-0.0000000000000000000000017938797564491224,-0.01094019878655672,-1899.0458984375,-0.00000000000000000000032963904716707165,-0.9971424341201782,0.17829574644565582,0.7070209383964539,0.011029570363461971,0.7070206999778748,0.011023107916116714,1.0000001192092896,1,0.08804947882890701,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75912,0,2.5,0,0,0,0,20,5,-40,70259.5,25,0,0,0,0,0,0,3197.458740234375,-0.000000000000000000000001794091960032627,-0.010940199717879295,-1899.2705078125,-0.0000000000000000000003296780232066768,-0.997142493724823,0.17829161882400513,0.7070209383964539,0.011030874215066433,0.7070206999778748,0.011024411767721176,1.0000001192092896,1,0.08803020417690277,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75923,0,2.5,0,0,0,0,20,5,-40,70261.734375,25,0,0,0,0,0,0,3197.167236328125,-0.000000000000000000000001794303966400905,-0.01094020064920187,-1899.494873046875,-0.000000000000000000000329716974002733,-0.9971425533294678,0.17828749120235443,0.7070209383964539,0.01103217713534832,0.7070206999778748,0.011025714688003063,1.0000001192092896,1,0.08801093697547913,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75934,0,2.5,0,0,0,0,20,5,-40,70263.9609375,25,0,0,0,0,0,0,3196.877197265625,-0.000000000000000000000001794515775553957,-0.010940201580524445,-1899.7191162109375,-0.00000000000000000000032975589955524023,-0.9971426129341125,0.17828336358070374,0.7070208787918091,0.011033478192985058,0.70702064037323,0.011027015745639801,1.0000001192092896,1,0.08799167722463608,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75945,0,2.5,0,0,0,0,20,5,-40,70266.1953125,25,0,0,0,0,0,0,3196.58837890625,-0.0000000000000000000000017947273874917824,-0.01094020251184702,-1899.9432373046875,-0.0000000000000000000003297947998641985,-0.9971426725387573,0.17827923595905304,0.7070208787918091,0.011034779250621796,0.70702064037323,0.011028316803276539,1.0000001192092896,1,0.08797243237495422,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75956,0,2.5,0,0,0,0,20,5,-40,70268.4296875,25,0,0,0,0,0,0,3196.30078125,-0.000000000000000000000001794938999429608,-0.010940203443169594,-1900.167236328125,-0.0000000000000000000003298336749296078,-0.9971427321434021,0.17827510833740234,0.7070208787918091,0.011036079376935959,0.70702064037323,0.011029616929590702,1.0000001192092896,1,0.08795319497585297,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75967,0,2.5,0,0,0,0,20,5,-40,70270.6640625,25,0,0,0,0,0,0,3196.01416015625,-0.000000000000000000000001795150414152207,-0.010940204374492168,-1900.3909912109375,-0.0000000000000000000003298725247514681,-0.9971427917480469,0.17827099561691284,0.7070208191871643,0.011037377640604973,0.7070205807685852,0.011030915193259716,1.0000001192092896,1,0.0879339650273323,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75978,0,2.5,0,0,0,0,20,5,-40,70272.8984375,25,0,0,0,0,0,0,3195.728515625,-0.00000000000000000000000179536163165958,-0.010940205305814743,-1900.6146240234375,-0.00000000000000000000032991134932977946,-0.9971428513526917,0.17826688289642334,0.7070208191871643,0.011038675904273987,0.7070205807685852,0.01103221345692873,1.0000001192092896,1,0.08791474252939224,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
75989,0,2.5,0,0,0,0,20,5,-40,70275.1328125,25,0,0,0,0,0,0,3195.443603515625,-0.000000000000000000000001795572849166953,-0.010940206237137318,-1900.838134765625,-0.00000000000000000000032995014866454185,-0.9971429109573364,0.17826277017593384,0.7070208191871643,0.011039973236620426,0.7070205807685852,0.01103351078927517,1.0000001192092896,1,0.08789553493261337,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76000,0,2.5,0,0,0,0,20,5,-40,70277.359375,25,0,0,0,0,0,0,3195.15966796875,-0.0000000000000000000000017957838694590996,-0.010940207168459892,-1901.0615234375,-0.00000000000000000000032998892275575527,-0.9971429705619812,0.17825865745544434,0.7070207595825195,0.011041268706321716,0.7070205211639404,0.01103480625897646,1.0000001192092896,1,0.0878763347864151,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76011,0,2.5,0,0,0,0,20,5,-40,70279.59375,25,0,0,0,0,0,0,3194.876220703125,-0.00000000000000000000000179599469253602,-0.010940208099782467,-1901.28466796875,-0.00000000000000000000033002767160341973,-0.997143030166626,0.17825454473495483,0.7070207595825195,0.011042564176023006,0.7070205211639404,0.01103610172867775,1.0000001192092896,1,0.08785714209079742,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76022,0,2.5,0,0,0,0,20,5,-40,70281.828125,25,0,0,0,0,0,0,3194.593505859375,-0.000000000000000000000001796205318397714,-0.010940209031105042,-1901.5076904296875,-0.0000000000000000000003300663952075352,-0.9971430897712708,0.17825044691562653,0.7070207595825195,0.011043858714401722,0.7070205211639404,0.011037396267056465,1.0000001192092896,1,0.08783795684576035,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76033,0,2.5,0,0,0,0,20,5,-40,70284.0625,25,0,0,0,0,0,0,3194.311279296875,-0.000000000000000000000001796415944259408,-0.010940209962427616,-1901.7305908203125,-0.00000000000000000000033010509356810174,-0.9971431493759155,0.17824634909629822,0.7070206999778748,0.011045152321457863,0.7070204615592957,0.011038689874112606,1.0000001192092896,1,0.08781878650188446,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76044,0,2.5,0,0,0,0,20,5,-40,70286.296875,25,0,0,0,0,0,0,3194.029541015625,-0.0000000000000000000000017966263729058757,-0.01094021089375019,-1901.953369140625,-0.0000000000000000000003301437666851193,-0.9971432089805603,0.1782422512769699,0.7070206999778748,0.011046445928514004,0.7070204615592957,0.011039983481168747,1.0000001192092896,1,0.08779962360858917,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76055,0,2.5,0,0,0,0,20,5,-40,70288.53125,25,0,0,0,0,0,0,3193.748291015625,-0.000000000000000000000001796836604337117,-0.010940211825072765,-1902.176025390625,-0.0000000000000000000003301824145585879,-0.9971432685852051,0.1782381534576416,0.7070206999778748,0.01104773860424757,0.7070204615592957,0.011041276156902313,1.0000001192092896,1,0.08778046816587448,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76066,0,2.5,0,0,0,0,20,5,-40,70290.765625,25,0,0,0,0,0,0,3193.46728515625,-0.000000000000000000000001797046638553132,-0.01094021275639534,-1902.3984375,-0.0000000000000000000003302210371885075,-0.9971433281898499,0.1782340556383133,0.70702064037323,0.011049029417335987,0.7070204019546509,0.01104256696999073,1.0000001192092896,1,0.08776132017374039,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76077,0,2.5,0,0,0,0,20,5,-40,70293,25,0,0,0,0,0,0,3193.186767578125,-0.0000000000000000000000017972566727691473,-0.010940213687717915,-1902.6207275390625,-0.00000000000000000000033025963457487816,-0.9971433877944946,0.17822997272014618,0.70702064037323,0.011050320230424404,0.7070204019546509,0.011043857783079147,1.0000001192092896,1,0.08774218708276749,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76088,0,2.5,0,0,0,0,20,5,-40,70295.2265625,25,0,0,0,0,0,0,3192.906494140625,-0.000000000000000000000001797466509769936,-0.01094021461904049,-1902.8428955078125,-0.00000000000000000000033029820671769984,-0.9971434473991394,0.17822588980197906,0.70702064037323,0.011051610112190247,0.7070204019546509,0.01104514766484499,1.0000001192092896,1,0.08772306144237518,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76099,0,2.5,0,0,0,0,20,5,-40,70297.4609375,25,0,0,0,0,0,0,3192.626708984375,-0.0000000000000000000000017976761495554985,-0.010940215550363064,-1903.06494140625,-0.0000000000000000000003303367283734236,-0.9971435070037842,0.17822180688381195,0.7070205807685852,0.01105289813131094,0.7070203423500061,0.011046435683965683,1.0000001192092896,1,0.08770394325256348,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76110,0,2.5,0,0,0,0,20,5,-40,70299.6953125,25,0,0,0,0,0,0,3192.34716796875,-0.000000000000000000000001797885789341061,-0.010940216481685638,-1903.2867431640625,-0.0000000000000000000003303752247855984,-0.997143566608429,0.17821772396564484,0.7070205807685852,0.011054186150431633,0.7070203423500061,0.011047723703086376,1.0000001192092896,1,0.08768483996391296,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8891143202781677,6,0,3
76121,0,2.5,0,0,0,0,20,5,-40,70301.9296875,25,0,0,0,0,0,0,3192.067626953125,-0.0000000000000000000000017980952319113972,-0.010940217413008213,-1903.5084228515625,-0.0000000000000000000003304136959542242,-0.9971436262130737,0.17821364104747772,0.7070205211639404,0.011055472306907177,0.7070202827453613,0.01104900985956192,1.0000001192092896,1,0.08766574412584305,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76132,0,2.5,0,0,0,0,20,5,-40,70304.1640625,25,0,0,0,0,0,0,3191.788330078125,-0.000000000000000000000001798304477266507,-0.010940218344330788,-1903.72998046875,-0.00000000000000000000033045214187930105,-0.9971436858177185,0.1782095581293106,0.7070205211639404,0.011056758463382721,0.7070202827453613,0.011050296016037464,1.0000001192092896,1,0.08764664828777313,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76143,0,2.5,0,0,0,0,20,5,-40,70306.3984375,25,0,0,0,0,0,0,3191.50927734375,-0.0000000000000000000000017985135254063906,-0.010940219275653362,-1903.951416015625,-0.00000000000000000000033049056256082894,-0.9971437454223633,0.1782054901123047,0.7070205211639404,0.01105804368853569,0.7070202827453613,0.011051581241190434,1.0000001192092896,1,0.08762756735086441,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76154,0,2.5,0,0,0,0,20,5,-40,70308.6328125,25,0,0,0,0,0,0,3191.23046875,-0.0000000000000000000000017987225735462742,-0.010940220206975937,-1904.172607421875,-0.00000000000000000000033052895799880785,-0.9971438050270081,0.17820142209529877,0.7070204615592957,0.01105932705104351,0.7070202231407166,0.011052864603698254,1.0000001192092896,1,0.08760849386453629,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76165,0,2.5,0,0,0,0,20,5,-40,70310.8671875,25,0,0,0,0,0,0,3190.951904296875,-0.0000000000000000000000017989314244709315,-0.010940221138298512,-1904.3936767578125,-0.0000000000000000000003305673281932378,-0.9971438646316528,0.17819735407829285,0.7070204615592957,0.01106061041355133,0.7070202231407166,0.011054147966206074,1.0000001192092896,1,0.08758942782878876,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76176,0,2.5,0,0,0,0,20,5,-40,70313.1015625,25,0,0,0,0,0,0,3190.67333984375,-0.0000000000000000000000017991400781803624,-0.010940222069621086,-1904.6146240234375,-0.0000000000000000000003306056731441188,-0.9971439242362976,0.17819328606128693,0.7070204615592957,0.011061892844736576,0.7070202231407166,0.01105543039739132,1.0000001192092896,1,0.08757036924362183,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76187,0,2.5,0,0,0,0,20,5,-40,70315.3359375,25,0,0,0,0,0,0,3190.39501953125,-0.0000000000000000000000017993487318897934,-0.01094022300094366,-1904.83544921875,-0.0000000000000000000003306439928514508,-0.9971439838409424,0.178189218044281,0.7070204019546509,0.011063173413276672,0.7070201635360718,0.011056710965931416,1.0000001192092896,1,0.08755132555961609,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76198,0,2.5,0,0,0,0,20,5,-40,70317.5703125,25,0,0,0,0,0,0,3190.11669921875,-0.000000000000000000000001799557188383998,-0.010940223932266235,-1905.05615234375,-0.00000000000000000000033068228731523385,-0.9971440434455872,0.17818516492843628,0.7070204019546509,0.011064453981816769,0.7070201635360718,0.011057991534471512,1.0000001192092896,1,0.08753228932619095,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76209,0,2.5,0,0,0,0,20,5,-40,70319.8046875,25,0,0,0,0,0,0,3189.83837890625,-0.0000000000000000000000017997654476629764,-0.01094022486358881,-1905.276611328125,-0.00000000000000000000033072055653546793,-0.9971441030502319,0.17818111181259155,0.7070204019546509,0.011065734550356865,0.7070201635360718,0.011059272103011608,1.0000001192092896,1,0.0875132605433464,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76220,0,2.5,0,0,0,0,20,5,-40,70322.0390625,25,0,0,0,0,0,0,3189.560302734375,-0.0000000000000000000000017999735097267284,-0.010940225794911385,-1905.4969482421875,-0.00000000000000000000033075880051215305,-0.9971441626548767,0.17817705869674683,0.7070204019546509,0.011067014187574387,0.7070201635360718,0.01106055174022913,1.0000001192092896,1,0.08749423921108246,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76231,0,2.5,0,0,0,0,20,5,-40,70324.2734375,25,0,0,0,0,0,0,3189.2822265625,-0.0000000000000000000000018001815717904805,-0.01094022672623396,-1905.7171630859375,-0.0000000000000000000003307970192452892,-0.9971442222595215,0.1781730055809021,0.7070203423500061,0.011068291962146759,0.707020103931427,0.011061829514801502,1.0000001192092896,1,0.0874752327799797,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76242,0,2.5,0,0,0,0,20,5,-40,70326.5078125,25,0,0,0,0,0,0,3189.00439453125,-0.0000000000000000000000018003894366390062,-0.010940227657556534,-1905.937255859375,-0.00000000000000000000033083521273487637,-0.9971442818641663,0.17816895246505737,0.7070203423500061,0.011069569736719131,0.707020103931427,0.011063107289373875,1.0000001192092896,1,0.08745623379945755,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76253,0,2.5,0,0,0,0,20,5,-40,70328.7421875,25,0,0,0,0,0,0,3188.7265625,-0.0000000000000000000000018005971042723056,-0.010940228588879108,-1906.1571044921875,-0.0000000000000000000003308733809809146,-0.997144341468811,0.17816489934921265,0.7070203423500061,0.01107084657996893,0.707020103931427,0.011064384132623672,1.0000001192092896,1,0.08743724226951599,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76264,0,2.5,0,0,0,0,20,5,-40,70330.9765625,25,0,0,0,0,0,0,3188.44873046875,-0.000000000000000000000001800804771905605,-0.010940229520201683,-1906.3768310546875,-0.00000000000000000000033091152398340383,-0.9971444010734558,0.1781608611345291,0.7070202827453613,0.011072121560573578,0.7070200443267822,0.011065659113228321,1.0000001192092896,1,0.08741825819015503,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76275,0,2.5,0,0,0,0,20,5,-40,70333.2109375,25,0,0,0,0,0,0,3188.1708984375,-0.0000000000000000000000018010122423236782,-0.010940230451524258,-1906.596435546875,-0.0000000000000000000003309496417423441,-0.9971444606781006,0.17815682291984558,0.7070202827453613,0.011073396541178226,0.7070200443267822,0.01106693409383297,1.0000001192092896,1,0.08739928901195526,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76286,0,2.5,0,0,0,0,20,5,-40,70335.4453125,25,0,0,0,0,0,0,3187.893310546875,-0.000000000000000000000001801219515526525,-0.010940231382846832,-1906.81591796875,-0.00000000000000000000033098773425773543,-0.9971445202827454,0.17815278470516205,0.7070202231407166,0.011074669659137726,0.7070199847221375,0.011068207211792469,1.0000001192092896,1,0.08738032728433609,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76297,0,2.5,0,0,0,0,20,5,-40,70337.6796875,25,0,0,0,0,0,0,3187.61572265625,-0.0000000000000000000000018014265915141455,-0.010940232314169407,-1907.0352783203125,-0.00000000000000000000033102580152957777,-0.9971445798873901,0.17814874649047852,0.7070202231407166,0.011075942777097225,0.7070199847221375,0.011069480329751968,1.0000001192092896,1,0.08736137300729752,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76308,0,2.5,0,0,0,0,20,5,-40,70339.9140625,25,0,0,0,0,0,0,3187.338134765625,-0.000000000000000000000001801633667501766,-0.010940233245491982,-1907.25439453125,-0.00000000000000000000033106384355787115,-0.9971446394920349,0.17814470827579498,0.7070202231407166,0.01107721496373415,0.7070199847221375,0.011070752516388893,1.0000001192092896,1,0.08734242618083954,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76319,0,2.5,0,0,0,0,20,5,-40,70342.1484375,25,0,0,0,0,0,0,3187.060546875,-0.0000000000000000000000018018405462741603,-0.010940234176814556,-1907.473388671875,-0.00000000000000000000033110186034261556,-0.9971446990966797,0.17814068496227264,0.7070202231407166,0.0110784862190485,0.7070199847221375,0.011072023771703243,1.0000001192092896,1,0.08732349425554276,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76330,0,2.5,0,0,0,0,20,5,-40,70344.3828125,25,0,0,0,0,0,0,3186.783203125,-0.000000000000000000000001802047227831328,-0.01094023510813713,-1907.6922607421875,-0.000000000000000000000331139851883811,-0.9971447587013245,0.1781366616487503,0.7070201635360718,0.011079755611717701,0.7070199251174927,0.011073293164372444,1.0000001192092896,1,0.08730456978082657,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76341,0,2.5,0,0,0,0,20,5,-40,70346.6171875,25,0,0,0,0,0,0,3186.505615234375,-0.000000000000000000000001802253909388496,-0.010940236039459705,-1907.9110107421875,-0.0000000000000000000003311778181814575,-0.9971448183059692,0.17813263833522797,0.7070201635360718,0.011081025004386902,0.7070199251174927,0.011074562557041645,1.0000001192092896,1,0.08728565275669098,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76352,0,2.5,0,0,0,0,20,5,-40,70348.8515625,25,0,0,0,0,0,0,3186.228271484375,-0.0000000000000000000000018024603937304377,-0.01094023697078228,-1908.1295166015625,-0.000000000000000000000331215759235555,-0.997144877910614,0.17812861502170563,0.707020103931427,0.011082292534410954,0.7070198655128479,0.011075830087065697,1.0000001192092896,1,0.08726674318313599,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76363,0,2.5,0,0,0,0,20,5,-40,70351.0859375,25,0,0,0,0,0,0,3185.950927734375,-0.000000000000000000000001802666680857153,-0.010940237902104855,-1908.347900390625,-0.00000000000000000000033125367504610353,-0.9971449375152588,0.1781245917081833,0.707020103931427,0.01108356099575758,0.7070198655128479,0.011077098548412323,1.0000001192092896,1,0.08724784106016159,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76374,0,2.5,0,0,0,0,20,5,-40,70355.5625,25,0,0,0,0,0,0,3185.645751953125,-0.000000000000000000000001802872770768642,-0.01094023883342743,-1908.566162109375,-0.00000000000000000000033129154036955414,-0.9971449971199036,0.17812058329582214,0.707020103931427,0.011084827594459057,0.7070198655128479,0.0110783651471138,1.0000001192092896,1,0.08722894638776779,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76385,0,2.5,0,0,0,0,20,5,-40,70357.796875,25,0,0,0,0,0,0,3185.34326171875,-0.0000000000000000000000018030786634649046,-0.010940239764750004,-1908.7841796875,-0.0000000000000000000003313293804494558,-0.9971450567245483,0.178116574883461,0.707020103931427,0.01108609326183796,0.7070198655128479,0.011079630814492702,1.0000001192092896,1,0.08721005916595459,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76396,0,2.5,0,0,0,0,20,5,-40,70360.03125,25,0,0,0,0,0,0,3185.04345703125,-0.0000000000000000000000018032845561611673,-0.010940240696072578,-1909.0020751953125,-0.00000000000000000000033136719528580846,-0.9971451163291931,0.17811256647109985,0.7070200443267822,0.011087357066571712,0.7070198059082031,0.011080894619226456,1.0000001192092896,1,0.08719118684530258,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76407,0,2.5,0,0,0,0,20,5,-40,70362.265625,25,0,0,0,0,0,0,3184.745849609375,-0.0000000000000000000000018034902516422037,-0.010940241627395153,-1909.2198486328125,-0.00000000000000000000033140498487861217,-0.9971451759338379,0.1781085580587387,0.7070200443267822,0.01108862180262804,0.7070198059082031,0.011082159355282784,1.0000001192092896,1,0.08717232197523117,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76418,0,2.5,0,0,0,0,20,5,-40,70364.5,25,0,0,0,0,0,0,3184.4501953125,-0.0000000000000000000000018036957499080138,-0.010940242558717728,-1909.4375,-0.0000000000000000000003314427492278669,-0.9971452355384827,0.17810454964637756,0.7070200443267822,0.011089885607361794,0.7070198059082031,0.011083423160016537,1.0000001192092896,1,0.08715346455574036,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76429,0,2.5,0,0,0,0,20,5,-40,70366.734375,25,0,0,0,0,0,0,3184.156494140625,-0.000000000000000000000001803901248173824,-0.010940243490040302,-1909.655029296875,-0.0000000000000000000003314804883335727,-0.9971452951431274,0.17810054123401642,0.7070199847221375,0.011091147549450397,0.7070197463035583,0.01108468510210514,1.0000001192092896,1,0.08713461458683014,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76440,0,2.5,0,0,0,0,20,5,-40,70368.96875,25,0,0,0,0,0,0,3183.864501953125,-0.0000000000000000000000018041065492244076,-0.010940244421362877,-1909.872314453125,-0.0000000000000000000003315182021957295,-0.9971453547477722,0.17809654772281647,0.7070199847221375,0.011092409491539001,0.7070197463035583,0.011085947044193745,1.0000001192092896,1,0.08711577951908112,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76451,0,2.5,0,0,0,0,20,5,-40,70371.2109375,25,0,0,0,0,0,0,3183.573974609375,-0.000000000000000000000001804311653059765,-0.010940245352685452,-1910.0894775390625,-0.00000000000000000000033155589081433732,-0.997145414352417,0.17809255421161652,0.7070199847221375,0.01109367050230503,0.7070197463035583,0.011087208054959774,1.0000001192092896,1,0.08709695190191269,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76462,0,2.5,0,0,0,0,20,5,-40,70373.4453125,25,0,0,0,0,0,0,3183.28466796875,-0.0000000000000000000000018045167568951225,-0.010940246284008026,-1910.3065185546875,-0.0000000000000000000003315935541893962,-0.9971454739570618,0.17808856070041656,0.7070199251174927,0.011094929650425911,0.7070196866989136,0.011088467203080654,1.0000001192092896,1,0.08707813173532486,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76473,0,2.5,0,0,0,0,20,5,-40,70375.6796875,25,0,0,0,0,0,0,3182.99658203125,-0.0000000000000000000000018047216635152537,-0.0109402472153306,-1910.5234375,-0.0000000000000000000003316311923209061,-0.9971455335617065,0.1780845671892166,0.7070199251174927,0.011096188798546791,0.7070196866989136,0.011089726351201534,1.0000001192092896,1,0.08705931901931763,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
76484,0,2.5,0,0,0,0,20,5,-40,70377.9140625,25,0,0,0,0,0,0,3182.709716796875,-0.0000000000000000000000018049263729201585,-0.010940248146653175,-1910.740234375,-0.00000000000000000000033166880520886704,-0.9971455931663513,0.17808057367801666,0.7070198655128479,0.011097446084022522,0.7070196270942688,0.011090983636677265,1.0000001192092896,1,0.08704052120447159,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.8493571877479553,6,0,3
